"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/19/2025","AQS","060371302","3","13.4","ug/m3 LC","59","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/20/2025","AQS","060371302","3","14.1","ug/m3 LC","60","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/21/2025","AQS","060371302","3","12.3","ug/m3 LC","57","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/22/2025","AQS","060371302","3","5.6","ug/m3 LC","31","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/23/2025","AQS","060371302","3","9.5","ug/m3 LC","52","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/24/2025","AQS","060371302","3","15.1","ug/m3 LC","62","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/25/2025","AQS","060371302","3","21.8","ug/m3 LC","75","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/26/2025","AQS","060371302","3","21.1","ug/m3 LC","73","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/27/2025","AQS","060371302","3","18.4","ug/m3 LC","68","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/28/2025","AQS","060371302","3","14.4","ug/m3 LC","61","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/29/2025","AQS","060371302","3","8.9","ug/m3 LC","49","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/30/2025","AQS","060371302","3","12.9","ug/m3 LC","58","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"10/31/2025","AQS","060371302","3","11","ug/m3 LC","55","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/01/2025","AQS","060371302","3","23.7","ug/m3 LC","78","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/02/2025","AQS","060371302","3","26.1","ug/m3 LC","83","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/03/2025","AQS","060371302","3","24.5","ug/m3 LC","80","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/04/2025","AQS","060371302","3","23.2","ug/m3 LC","77","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/05/2025","AQS","060371302","3","8","ug/m3 LC","44","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/06/2025","AQS","060371302","3","7.1","ug/m3 LC","39","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/07/2025","AQS","060371302","3","12.8","ug/m3 LC","58","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/08/2025","AQS","060371302","3","17.1","ug/m3 LC","66","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/09/2025","AQS","060371302","3","23.5","ug/m3 LC","78","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/10/2025","AQS","060371302","3","9.8","ug/m3 LC","52","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/11/2025","AQS","060371302","3","10.7","ug/m3 LC","54","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/12/2025","AQS","060371302","3","16.1","ug/m3 LC","64","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/13/2025","AQS","060371302","3","13.1","ug/m3 LC","58","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/14/2025","AQS","060371302","3","7.3","ug/m3 LC","41","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/15/2025","AQS","060371302","3","2.4","ug/m3 LC","13","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/16/2025","AQS","060371302","3","3.2","ug/m3 LC","18","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/17/2025","AQS","060371302","3","2.1","ug/m3 LC","12","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/18/2025","AQS","060371302","3","6.9","ug/m3 LC","38","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/19/2025","AQS","060371302","3","9.4","ug/m3 LC","52","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/20/2025","AQS","060371302","3","7.5","ug/m3 LC","42","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/21/2025","AQS","060371302","3","4.6","ug/m3 LC","26","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/22/2025","AQS","060371302","3","17.5","ug/m3 LC","67","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/23/2025","AQS","060371302","3","16.5","ug/m3 LC","65","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/24/2025","AQS","060371302","3","15.2","ug/m3 LC","62","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/25/2025","AQS","060371302","3","19.3","ug/m3 LC","70","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/26/2025","AQS","060371302","3","9.1","ug/m3 LC","51","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/27/2025","AQS","060371302","3","16","ug/m3 LC","64","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/28/2025","AQS","060371302","3","18.8","ug/m3 LC","69","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/29/2025","AQS","060371302","3","21.6","ug/m3 LC","74","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"11/30/2025","AQS","060371302","3","27.8","ug/m3 LC","86","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/01/2025","AQS","060371302","3","25.1","ug/m3 LC","81","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/02/2025","AQS","060371302","3","17.1","ug/m3 LC","66","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/03/2025","AQS","060371302","3","15.5","ug/m3 LC","63","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/04/2025","AQS","060371302","3","8.5","ug/m3 LC","47","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/05/2025","AQS","060371302","3","12.9","ug/m3 LC","58","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/06/2025","AQS","060371302","3","26.1","ug/m3 LC","83","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/07/2025","AQS","060371302","3","28.8","ug/m3 LC","88","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/08/2025","AQS","060371302","3","21.6","ug/m3 LC","74","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/09/2025","AQS","060371302","3","10.1","ug/m3 LC","53","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/10/2025","AQS","060371302","3","14.6","ug/m3 LC","61","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/11/2025","AQS","060371302","3","20.7","ug/m3 LC","73","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/12/2025","AQS","060371302","3","25.6","ug/m3 LC","82","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/13/2025","AQS","060371302","3","47.1","ug/m3 LC","130","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/14/2025","AQS","060371302","3","21.5","ug/m3 LC","74","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/15/2025","AQS","060371302","3","19.7","ug/m3 LC","71","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/16/2025","AQS","060371302","3","26.4","ug/m3 LC","83","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/17/2025","AQS","060371302","3","45.3","ug/m3 LC","125","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/18/2025","AQS","060371302","3","42.6","ug/m3 LC","118","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/19/2025","AQS","060371302","3","26","ug/m3 LC","82","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/20/2025","AQS","060371302","3","21.9","ug/m3 LC","75","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/21/2025","AQS","060371302","3","33.8","ug/m3 LC","97","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/22/2025","AQS","060371302","3","28.5","ug/m3 LC","87","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/23/2025","AQS","060371302","3","13.8","ug/m3 LC","60","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
"12/24/2025","AQS","060371302","3","11.8","ug/m3 LC","56","Compton","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","731","Met-One BAM-1020 W/PM2.5 SCC","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.9013890008739","-118.205"
